testbed,timestamp,commit_sha,commit_branch,commit_timestamp,commit_author_timestamp,python_version,benchmark_name,benchmark_fullname,benchmark_mean_s,benchmark_stddev_s,benchmark_median_s,benchmark_iqr_s,benchmark_rounds,benchmark_iterations
ubuntu-latest,2025-09-02T04:22:07.300562+00:00,6fb1ffd8205c1ac5b1f4fa5cab5593a0d6ef3745,main,2025-09-02T04:21:28+00:00,2025-09-02T04:21:28+00:00,3.9.23,benchmark_any_overlapping,benchmarks/benchmark_ranges.py::benchmark_any_overlapping,0.002053898,0.000046454,0.002047466,0.000016401,468,1
ubuntu-latest,2025-09-02T04:22:07.300562+00:00,6fb1ffd8205c1ac5b1f4fa5cab5593a0d6ef3745,main,2025-09-02T04:21:28+00:00,2025-09-02T04:21:28+00:00,3.9.23,benchmark_any_gaps,benchmarks/benchmark_ranges.py::benchmark_any_gaps,0.007084995,0.000504696,0.007048413,0.000138861,142,1
ubuntu-latest,2025-09-02T04:22:07.300562+00:00,6fb1ffd8205c1ac5b1f4fa5cab5593a0d6ef3745,main,2025-09-02T04:21:28+00:00,2025-09-02T04:21:28+00:00,3.9.23,benchmark_intersection_is_none,benchmarks/benchmark_ranges.py::BenchmarkFiniteDatetimeRange::benchmark_intersection_is_none,3.98e-7,5e-8,3.93e-7,6e-9,118260,20
ubuntu-latest,2025-09-02T04:22:07.300562+00:00,6fb1ffd8205c1ac5b1f4fa5cab5593a0d6ef3745,main,2025-09-02T04:21:28+00:00,2025-09-02T04:21:28+00:00,3.9.23,benchmark_intersection_is_not_none,benchmarks/benchmark_ranges.py::BenchmarkFiniteDatetimeRange::benchmark_intersection_is_not_none,4.569e-6,6.35e-7,4.518e-6,5e-8,111645,1
ubuntu-latest,2025-09-02T04:22:07.300562+00:00,6fb1ffd8205c1ac5b1f4fa5cab5593a0d6ef3745,main,2025-09-02T04:21:28+00:00,2025-09-02T04:21:28+00:00,3.9.23,benchmark_union_is_none,benchmarks/benchmark_ranges.py::BenchmarkFiniteDatetimeRange::benchmark_union_is_none,4.02e-7,5.6e-8,3.92e-7,1.3e-8,116741,20
ubuntu-latest,2025-09-02T04:22:07.300562+00:00,6fb1ffd8205c1ac5b1f4fa5cab5593a0d6ef3745,main,2025-09-02T04:21:28+00:00,2025-09-02T04:21:28+00:00,3.9.23,benchmark_union_is_not_none,benchmarks/benchmark_ranges.py::BenchmarkFiniteDatetimeRange::benchmark_union_is_not_none,4.897e-6,1.644e-6,4.448e-6,2.5e-7,109087,1
ubuntu-latest,2025-09-02T04:22:07.300562+00:00,6fb1ffd8205c1ac5b1f4fa5cab5593a0d6ef3745,main,2025-09-02T04:21:28+00:00,2025-09-02T04:21:28+00:00,3.9.23,benchmark_sorting,benchmarks/benchmark_ranges.py::BenchmarkFiniteDatetimeRange::benchmark_sorting,0.222676273,0.005548709,0.221789257,0.008721304,5,1
