testbed,timestamp,commit_sha,commit_branch,commit_timestamp,commit_author_timestamp,python_version,benchmark_name,benchmark_fullname,benchmark_mean_s,benchmark_stddev_s,benchmark_median_s,benchmark_iqr_s,benchmark_rounds,benchmark_iterations
ubuntu-latest,2025-12-03T10:03:39.310399+00:00,777b16744619cc8092972eb310ace5ac9b365111,main,2025-12-03T10:02:51+00:00,2025-12-03T10:02:51+00:00,3.9.25,benchmark_any_overlapping,benchmarks/benchmark_ranges.py::benchmark_any_overlapping,0.002302353,0.000075108,0.0022897,0.000021948,411,1
ubuntu-latest,2025-12-03T10:03:39.310399+00:00,777b16744619cc8092972eb310ace5ac9b365111,main,2025-12-03T10:02:51+00:00,2025-12-03T10:02:51+00:00,3.9.25,benchmark_any_gaps,benchmarks/benchmark_ranges.py::benchmark_any_gaps,0.008362286,0.000406562,0.008265033,0.000066576,120,1
ubuntu-latest,2025-12-03T10:03:39.310399+00:00,777b16744619cc8092972eb310ace5ac9b365111,main,2025-12-03T10:02:51+00:00,2025-12-03T10:02:51+00:00,3.9.25,benchmark_intersection_is_none,benchmarks/benchmark_ranges.py::BenchmarkFiniteDatetimeRange::benchmark_intersection_is_none,4.27e-7,4.3e-8,4.23e-7,3e-9,109566,20
ubuntu-latest,2025-12-03T10:03:39.310399+00:00,777b16744619cc8092972eb310ace5ac9b365111,main,2025-12-03T10:02:51+00:00,2025-12-03T10:02:51+00:00,3.9.25,benchmark_intersection_is_not_none,benchmarks/benchmark_ranges.py::BenchmarkFiniteDatetimeRange::benchmark_intersection_is_not_none,7.767e-6,9.56e-7,7.654e-6,9e-8,59305,1
ubuntu-latest,2025-12-03T10:03:39.310399+00:00,777b16744619cc8092972eb310ace5ac9b365111,main,2025-12-03T10:02:51+00:00,2025-12-03T10:02:51+00:00,3.9.25,benchmark_union_is_none,benchmarks/benchmark_ranges.py::BenchmarkFiniteDatetimeRange::benchmark_union_is_none,5.69e-7,5.2e-8,5.64e-7,5e-9,84876,20
ubuntu-latest,2025-12-03T10:03:39.310399+00:00,777b16744619cc8092972eb310ace5ac9b365111,main,2025-12-03T10:02:51+00:00,2025-12-03T10:02:51+00:00,3.9.25,benchmark_union_is_not_none,benchmarks/benchmark_ranges.py::BenchmarkFiniteDatetimeRange::benchmark_union_is_not_none,7.826e-6,1.018e-6,7.714e-6,8.1e-8,49143,1
ubuntu-latest,2025-12-03T10:03:39.310399+00:00,777b16744619cc8092972eb310ace5ac9b365111,main,2025-12-03T10:02:51+00:00,2025-12-03T10:02:51+00:00,3.9.25,benchmark_sorting,benchmarks/benchmark_ranges.py::BenchmarkFiniteDatetimeRange::benchmark_sorting,0.230505858,0.006676419,0.229351095,0.007819578,5,1
