testbed,timestamp,commit_sha,commit_branch,commit_timestamp,commit_author_timestamp,python_version,benchmark_name,benchmark_fullname,benchmark_mean_s,benchmark_stddev_s,benchmark_median_s,benchmark_iqr_s,benchmark_rounds,benchmark_iterations
ubuntu-latest,2025-11-26T14:05:23.976491+00:00,30f4899ac8951a3f2451b92935a9caa2e729bde1,main,2025-11-26T14:04:41+00:00,2025-11-26T14:04:41+00:00,3.9.25,benchmark_any_overlapping,benchmarks/benchmark_ranges.py::benchmark_any_overlapping,0.002314038,0.00018332,0.002288964,0.000037931,418,1
ubuntu-latest,2025-11-26T14:05:23.976491+00:00,30f4899ac8951a3f2451b92935a9caa2e729bde1,main,2025-11-26T14:04:41+00:00,2025-11-26T14:04:41+00:00,3.9.25,benchmark_any_gaps,benchmarks/benchmark_ranges.py::benchmark_any_gaps,0.008505727,0.001037845,0.008343534,0.000325506,119,1
ubuntu-latest,2025-11-26T14:05:23.976491+00:00,30f4899ac8951a3f2451b92935a9caa2e729bde1,main,2025-11-26T14:04:41+00:00,2025-11-26T14:04:41+00:00,3.9.25,benchmark_intersection_is_none,benchmarks/benchmark_ranges.py::BenchmarkFiniteDatetimeRange::benchmark_intersection_is_none,4.33e-7,9e-8,4.25e-7,5e-9,109446,20
ubuntu-latest,2025-11-26T14:05:23.976491+00:00,30f4899ac8951a3f2451b92935a9caa2e729bde1,main,2025-11-26T14:04:41+00:00,2025-11-26T14:04:41+00:00,3.9.25,benchmark_intersection_is_not_none,benchmarks/benchmark_ranges.py::BenchmarkFiniteDatetimeRange::benchmark_intersection_is_not_none,7.634e-6,1.024e-6,7.514e-6,1e-7,66016,1
ubuntu-latest,2025-11-26T14:05:23.976491+00:00,30f4899ac8951a3f2451b92935a9caa2e729bde1,main,2025-11-26T14:04:41+00:00,2025-11-26T14:04:41+00:00,3.9.25,benchmark_union_is_none,benchmarks/benchmark_ranges.py::BenchmarkFiniteDatetimeRange::benchmark_union_is_none,5.27e-7,5.9e-8,5.18e-7,6e-9,86874,20
ubuntu-latest,2025-11-26T14:05:23.976491+00:00,30f4899ac8951a3f2451b92935a9caa2e729bde1,main,2025-11-26T14:04:41+00:00,2025-11-26T14:04:41+00:00,3.9.25,benchmark_union_is_not_none,benchmarks/benchmark_ranges.py::BenchmarkFiniteDatetimeRange::benchmark_union_is_not_none,7.774e-6,9.9e-7,7.664e-6,9e-8,72380,1
ubuntu-latest,2025-11-26T14:05:23.976491+00:00,30f4899ac8951a3f2451b92935a9caa2e729bde1,main,2025-11-26T14:04:41+00:00,2025-11-26T14:04:41+00:00,3.9.25,benchmark_sorting,benchmarks/benchmark_ranges.py::BenchmarkFiniteDatetimeRange::benchmark_sorting,0.228870566,0.002610899,0.229844833,0.00400296,5,1
