testbed,timestamp,commit_sha,commit_branch,commit_timestamp,commit_author_timestamp,python_version,benchmark_name,benchmark_fullname,benchmark_mean_s,benchmark_stddev_s,benchmark_median_s,benchmark_iqr_s,benchmark_rounds,benchmark_iterations
ubuntu-latest,2025-08-05T23:12:22.755087+00:00,4f87b6e6e57ffb182a43bec6c404dbe6819a2b13,main,2025-08-05T23:10:55+00:00,2025-08-05T23:10:55+00:00,3.9.23,benchmark_any_overlapping,benchmarks/benchmark_ranges.py::benchmark_any_overlapping,0.002022902,0.000013325,0.00201957,0.000011498,457,1
ubuntu-latest,2025-08-05T23:12:22.755087+00:00,4f87b6e6e57ffb182a43bec6c404dbe6819a2b13,main,2025-08-05T23:10:55+00:00,2025-08-05T23:10:55+00:00,3.9.23,benchmark_any_gaps,benchmarks/benchmark_ranges.py::benchmark_any_gaps,0.007034433,0.000160604,0.007043857,0.000122093,140,1
ubuntu-latest,2025-08-05T23:12:22.755087+00:00,4f87b6e6e57ffb182a43bec6c404dbe6819a2b13,main,2025-08-05T23:10:55+00:00,2025-08-05T23:10:55+00:00,3.9.23,benchmark_intersection_is_none,benchmarks/benchmark_ranges.py::BenchmarkFiniteDatetimeRange::benchmark_intersection_is_none,3.99e-7,4.3e-8,3.97e-7,1.5e-8,115795,20
ubuntu-latest,2025-08-05T23:12:22.755087+00:00,4f87b6e6e57ffb182a43bec6c404dbe6819a2b13,main,2025-08-05T23:10:55+00:00,2025-08-05T23:10:55+00:00,3.9.23,benchmark_intersection_is_not_none,benchmarks/benchmark_ranges.py::BenchmarkFiniteDatetimeRange::benchmark_intersection_is_not_none,4.6e-6,7.78e-7,4.528e-6,6e-8,103328,1
ubuntu-latest,2025-08-05T23:12:22.755087+00:00,4f87b6e6e57ffb182a43bec6c404dbe6819a2b13,main,2025-08-05T23:10:55+00:00,2025-08-05T23:10:55+00:00,3.9.23,benchmark_union_is_none,benchmarks/benchmark_ranges.py::BenchmarkFiniteDatetimeRange::benchmark_union_is_none,4.05e-7,4.5e-8,4e-7,4e-9,114078,20
ubuntu-latest,2025-08-05T23:12:22.755087+00:00,4f87b6e6e57ffb182a43bec6c404dbe6819a2b13,main,2025-08-05T23:10:55+00:00,2025-08-05T23:10:55+00:00,3.9.23,benchmark_union_is_not_none,benchmarks/benchmark_ranges.py::BenchmarkFiniteDatetimeRange::benchmark_union_is_not_none,4.602e-6,7.38e-7,4.539e-6,6.1e-8,100523,1
ubuntu-latest,2025-08-05T23:12:22.755087+00:00,4f87b6e6e57ffb182a43bec6c404dbe6819a2b13,main,2025-08-05T23:10:55+00:00,2025-08-05T23:10:55+00:00,3.9.23,benchmark_sorting,benchmarks/benchmark_ranges.py::BenchmarkFiniteDatetimeRange::benchmark_sorting,0.24348964,0.004168061,0.243518479,0.005969514,5,1
