testbed,timestamp,commit_sha,commit_branch,commit_timestamp,commit_author_timestamp,python_version,benchmark_name,benchmark_fullname,benchmark_mean_s,benchmark_stddev_s,benchmark_median_s,benchmark_iqr_s,benchmark_rounds,benchmark_iterations
ubuntu-latest,2026-09-25T13:50:13.173253+00:00,46b200939ee74ab45018e57f8d8087ff194dceb0,main,2026-09-25T13:49:36+00:00,2026-09-25T13:49:36+00:00,3.10.21,benchmark_any_overlapping,benchmarks/benchmark_ranges.py::benchmark_any_overlapping,0.001939677,0.000017238,0.001937891,0.000017153,460,1
ubuntu-latest,2026-09-25T13:50:13.173253+00:00,46b200939ee74ab45018e57f8d8087ff194dceb0,main,2026-09-25T13:49:36+00:00,2026-09-25T13:49:36+00:00,3.10.21,benchmark_any_gaps,benchmarks/benchmark_ranges.py::benchmark_any_gaps,0.007988215,0.000055728,0.007984726,0.000071542,121,1
ubuntu-latest,2026-09-25T13:50:13.173253+00:00,46b200939ee74ab45018e57f8d8087ff194dceb0,main,2026-09-25T13:49:36+00:00,2026-09-25T13:49:36+00:00,3.10.21,benchmark_intersection_is_none,benchmarks/benchmark_ranges.py::BenchmarkFiniteDatetimeRange::benchmark_intersection_is_none,3.52e-7,4.2e-8,3.48e-7,3e-9,106987,20
ubuntu-latest,2026-09-25T13:50:13.173253+00:00,46b200939ee74ab45018e57f8d8087ff194dceb0,main,2026-09-25T13:49:36+00:00,2026-09-25T13:49:36+00:00,3.10.21,benchmark_intersection_is_not_none,benchmarks/benchmark_ranges.py::BenchmarkFiniteDatetimeRange::benchmark_intersection_is_not_none,8.54e-6,1.221e-6,8.416e-6,1.4e-7,59064,1
ubuntu-latest,2026-09-25T13:50:13.173253+00:00,46b200939ee74ab45018e57f8d8087ff194dceb0,main,2026-09-25T13:49:36+00:00,2026-09-25T13:49:36+00:00,3.10.21,benchmark_union_is_none,benchmarks/benchmark_ranges.py::BenchmarkFiniteDatetimeRange::benchmark_union_is_none,4.85e-7,9.7e-8,4.81e-7,2.5e-8,91567,20
ubuntu-latest,2026-09-25T13:50:13.173253+00:00,46b200939ee74ab45018e57f8d8087ff194dceb0,main,2026-09-25T13:49:36+00:00,2026-09-25T13:49:36+00:00,3.10.21,benchmark_union_is_not_none,benchmarks/benchmark_ranges.py::BenchmarkFiniteDatetimeRange::benchmark_union_is_not_none,8.67e-6,1.511e-6,8.476e-6,1.4e-7,63984,1
ubuntu-latest,2026-09-25T13:50:13.173253+00:00,46b200939ee74ab45018e57f8d8087ff194dceb0,main,2026-09-25T13:49:36+00:00,2026-09-25T13:49:36+00:00,3.10.21,benchmark_sorting,benchmarks/benchmark_ranges.py::BenchmarkFiniteDatetimeRange::benchmark_sorting,0.190837879,0.003409661,0.191194796,0.00266896,6,1
