testbed,timestamp,commit_sha,commit_branch,commit_timestamp,commit_author_timestamp,python_version,benchmark_name,benchmark_fullname,benchmark_mean_s,benchmark_stddev_s,benchmark_median_s,benchmark_iqr_s,benchmark_rounds,benchmark_iterations
ubuntu-latest,2025-09-03T09:09:07.840856+00:00,52e4741949879a21afb306335de2bb6407e7452c,main,2025-09-03T09:08:19+00:00,2025-09-03T09:08:19+00:00,3.9.23,benchmark_any_overlapping,benchmarks/benchmark_ranges.py::benchmark_any_overlapping,0.002012574,0.000018064,0.00200889,7.719e-6,472,1
ubuntu-latest,2025-09-03T09:09:07.840856+00:00,52e4741949879a21afb306335de2bb6407e7452c,main,2025-09-03T09:08:19+00:00,2025-09-03T09:08:19+00:00,3.9.23,benchmark_any_gaps,benchmarks/benchmark_ranges.py::benchmark_any_gaps,0.007017427,0.000044911,0.007006548,0.000052769,141,1
ubuntu-latest,2025-09-03T09:09:07.840856+00:00,52e4741949879a21afb306335de2bb6407e7452c,main,2025-09-03T09:08:19+00:00,2025-09-03T09:08:19+00:00,3.9.23,benchmark_intersection_is_none,benchmarks/benchmark_ranges.py::BenchmarkFiniteDatetimeRange::benchmark_intersection_is_none,4.09e-7,4.2e-8,4.05e-7,3e-9,116064,20
ubuntu-latest,2025-09-03T09:09:07.840856+00:00,52e4741949879a21afb306335de2bb6407e7452c,main,2025-09-03T09:08:19+00:00,2025-09-03T09:08:19+00:00,3.9.23,benchmark_intersection_is_not_none,benchmarks/benchmark_ranges.py::BenchmarkFiniteDatetimeRange::benchmark_intersection_is_not_none,4.569e-6,1.003e-6,4.448e-6,8e-8,89438,1
ubuntu-latest,2025-09-03T09:09:07.840856+00:00,52e4741949879a21afb306335de2bb6407e7452c,main,2025-09-03T09:08:19+00:00,2025-09-03T09:08:19+00:00,3.9.23,benchmark_union_is_none,benchmarks/benchmark_ranges.py::BenchmarkFiniteDatetimeRange::benchmark_union_is_none,4.06e-7,4.6e-8,4.01e-7,3e-9,115648,20
ubuntu-latest,2025-09-03T09:09:07.840856+00:00,52e4741949879a21afb306335de2bb6407e7452c,main,2025-09-03T09:08:19+00:00,2025-09-03T09:08:19+00:00,3.9.23,benchmark_union_is_not_none,benchmarks/benchmark_ranges.py::BenchmarkFiniteDatetimeRange::benchmark_union_is_not_none,4.573e-6,8.07e-7,4.479e-6,6e-8,88645,1
ubuntu-latest,2025-09-03T09:09:07.840856+00:00,52e4741949879a21afb306335de2bb6407e7452c,main,2025-09-03T09:08:19+00:00,2025-09-03T09:08:19+00:00,3.9.23,benchmark_sorting,benchmarks/benchmark_ranges.py::BenchmarkFiniteDatetimeRange::benchmark_sorting,0.233212836,0.003371147,0.231674308,0.004524918,5,1
