testbed,timestamp,commit_sha,commit_branch,commit_timestamp,commit_author_timestamp,python_version,benchmark_name,benchmark_fullname,benchmark_mean_s,benchmark_stddev_s,benchmark_median_s,benchmark_iqr_s,benchmark_rounds,benchmark_iterations
ubuntu-latest,2026-01-13T02:44:05.802317+00:00,b1135bf91c1bd4279f442708dd9686eaedd9c2e8,main,2026-01-13T02:43:22+00:00,2026-01-13T02:43:22+00:00,3.9.25,benchmark_any_overlapping,benchmarks/benchmark_ranges.py::benchmark_any_overlapping,0.002335143,0.000044748,0.002325604,0.000013394,414,1
ubuntu-latest,2026-01-13T02:44:05.802317+00:00,b1135bf91c1bd4279f442708dd9686eaedd9c2e8,main,2026-01-13T02:43:22+00:00,2026-01-13T02:43:22+00:00,3.9.25,benchmark_any_gaps,benchmarks/benchmark_ranges.py::benchmark_any_gaps,0.008341132,0.000074727,0.008349396,0.000083136,118,1
ubuntu-latest,2026-01-13T02:44:05.802317+00:00,b1135bf91c1bd4279f442708dd9686eaedd9c2e8,main,2026-01-13T02:43:22+00:00,2026-01-13T02:43:22+00:00,3.9.25,benchmark_intersection_is_none,benchmarks/benchmark_ranges.py::BenchmarkFiniteDatetimeRange::benchmark_intersection_is_none,4.26e-7,4.4e-8,4.21e-7,3e-9,109207,20
ubuntu-latest,2026-01-13T02:44:05.802317+00:00,b1135bf91c1bd4279f442708dd9686eaedd9c2e8,main,2026-01-13T02:43:22+00:00,2026-01-13T02:43:22+00:00,3.9.25,benchmark_intersection_is_not_none,benchmarks/benchmark_ranges.py::BenchmarkFiniteDatetimeRange::benchmark_intersection_is_not_none,7.709e-6,9.37e-7,7.604e-6,9.9e-8,66899,1
ubuntu-latest,2026-01-13T02:44:05.802317+00:00,b1135bf91c1bd4279f442708dd9686eaedd9c2e8,main,2026-01-13T02:43:22+00:00,2026-01-13T02:43:22+00:00,3.9.25,benchmark_union_is_none,benchmarks/benchmark_ranges.py::BenchmarkFiniteDatetimeRange::benchmark_union_is_none,5.64e-7,5.4e-8,5.58e-7,4e-9,82224,20
ubuntu-latest,2026-01-13T02:44:05.802317+00:00,b1135bf91c1bd4279f442708dd9686eaedd9c2e8,main,2026-01-13T02:43:22+00:00,2026-01-13T02:43:22+00:00,3.9.25,benchmark_union_is_not_none,benchmarks/benchmark_ranges.py::BenchmarkFiniteDatetimeRange::benchmark_union_is_not_none,7.887e-6,1.033e-6,7.774e-6,9.9e-8,69123,1
ubuntu-latest,2026-01-13T02:44:05.802317+00:00,b1135bf91c1bd4279f442708dd9686eaedd9c2e8,main,2026-01-13T02:43:22+00:00,2026-01-13T02:43:22+00:00,3.9.25,benchmark_sorting,benchmarks/benchmark_ranges.py::BenchmarkFiniteDatetimeRange::benchmark_sorting,0.244116009,0.010446516,0.247453671,0.013412887,5,1
