testbed,timestamp,commit_sha,commit_branch,commit_timestamp,commit_author_timestamp,python_version,benchmark_name,benchmark_fullname,benchmark_mean_s,benchmark_stddev_s,benchmark_median_s,benchmark_iqr_s,benchmark_rounds,benchmark_iterations
ubuntu-latest,2025-08-05T23:49:55.032101+00:00,e9f10e127df6a30cc84b0c50ed1829fc1193d514,main,2025-08-05T23:48:35+00:00,2025-08-05T23:48:35+00:00,3.9.23,benchmark_any_overlapping,benchmarks/benchmark_ranges.py::benchmark_any_overlapping,0.00217066,0.000062975,0.002163871,0.000092728,384,1
ubuntu-latest,2025-08-05T23:49:55.032101+00:00,e9f10e127df6a30cc84b0c50ed1829fc1193d514,main,2025-08-05T23:48:35+00:00,2025-08-05T23:48:35+00:00,3.9.23,benchmark_any_gaps,benchmarks/benchmark_ranges.py::benchmark_any_gaps,0.007064457,0.000163915,0.007039779,0.000107092,139,1
ubuntu-latest,2025-08-05T23:49:55.032101+00:00,e9f10e127df6a30cc84b0c50ed1829fc1193d514,main,2025-08-05T23:48:35+00:00,2025-08-05T23:48:35+00:00,3.9.23,benchmark_intersection_is_none,benchmarks/benchmark_ranges.py::BenchmarkFiniteDatetimeRange::benchmark_intersection_is_none,5.6e-7,2.06e-7,5.51e-7,2e-8,190477,1
ubuntu-latest,2025-08-05T23:49:55.032101+00:00,e9f10e127df6a30cc84b0c50ed1829fc1193d514,main,2025-08-05T23:48:35+00:00,2025-08-05T23:48:35+00:00,3.9.23,benchmark_intersection_is_not_none,benchmarks/benchmark_ranges.py::BenchmarkFiniteDatetimeRange::benchmark_intersection_is_not_none,4.582e-6,7.01e-7,4.519e-6,1.41e-7,96909,1
ubuntu-latest,2025-08-05T23:49:55.032101+00:00,e9f10e127df6a30cc84b0c50ed1829fc1193d514,main,2025-08-05T23:48:35+00:00,2025-08-05T23:48:35+00:00,3.9.23,benchmark_union_is_none,benchmarks/benchmark_ranges.py::BenchmarkFiniteDatetimeRange::benchmark_union_is_none,4.11e-7,3e-8,4.06e-7,5e-9,51083,40
ubuntu-latest,2025-08-05T23:49:55.032101+00:00,e9f10e127df6a30cc84b0c50ed1829fc1193d514,main,2025-08-05T23:48:35+00:00,2025-08-05T23:48:35+00:00,3.9.23,benchmark_union_is_not_none,benchmarks/benchmark_ranges.py::BenchmarkFiniteDatetimeRange::benchmark_union_is_not_none,4.614e-6,6.55e-7,4.549e-6,8.1e-8,101431,1
ubuntu-latest,2025-08-05T23:49:55.032101+00:00,e9f10e127df6a30cc84b0c50ed1829fc1193d514,main,2025-08-05T23:48:35+00:00,2025-08-05T23:48:35+00:00,3.9.23,benchmark_sorting,benchmarks/benchmark_ranges.py::BenchmarkFiniteDatetimeRange::benchmark_sorting,0.223659199,0.005063381,0.225638101,0.005044147,5,1
