testbed,timestamp,commit_sha,commit_branch,commit_timestamp,commit_author_timestamp,python_version,benchmark_name,benchmark_fullname,benchmark_mean_s,benchmark_stddev_s,benchmark_median_s,benchmark_iqr_s,benchmark_rounds,benchmark_iterations
ubuntu-latest,2026-09-14T09:33:18.806557+00:00,dbafbcd3b0b4d7ef5fbcb0d7fd2f3e53616c0d6d,main,2026-09-14T09:32:34+00:00,2026-09-14T09:32:34+00:00,3.10.21,benchmark_any_overlapping,benchmarks/benchmark_ranges.py::benchmark_any_overlapping,0.001896964,0.000084556,0.001887154,8.127e-6,463,1
ubuntu-latest,2026-09-14T09:33:18.806557+00:00,dbafbcd3b0b4d7ef5fbcb0d7fd2f3e53616c0d6d,main,2026-09-14T09:32:34+00:00,2026-09-14T09:32:34+00:00,3.10.21,benchmark_any_gaps,benchmarks/benchmark_ranges.py::benchmark_any_gaps,0.008028396,0.000069441,0.008024477,0.000052594,117,1
ubuntu-latest,2026-09-14T09:33:18.806557+00:00,dbafbcd3b0b4d7ef5fbcb0d7fd2f3e53616c0d6d,main,2026-09-14T09:32:34+00:00,2026-09-14T09:32:34+00:00,3.10.21,benchmark_intersection_is_none,benchmarks/benchmark_ranges.py::BenchmarkFiniteDatetimeRange::benchmark_intersection_is_none,3.49e-7,4.3e-8,3.44e-7,3e-9,108969,20
ubuntu-latest,2026-09-14T09:33:18.806557+00:00,dbafbcd3b0b4d7ef5fbcb0d7fd2f3e53616c0d6d,main,2026-09-14T09:32:34+00:00,2026-09-14T09:32:34+00:00,3.10.21,benchmark_intersection_is_not_none,benchmarks/benchmark_ranges.py::BenchmarkFiniteDatetimeRange::benchmark_intersection_is_not_none,8.322e-6,1.177e-6,8.186e-6,1.11e-7,62736,1
ubuntu-latest,2026-09-14T09:33:18.806557+00:00,dbafbcd3b0b4d7ef5fbcb0d7fd2f3e53616c0d6d,main,2026-09-14T09:32:34+00:00,2026-09-14T09:32:34+00:00,3.10.21,benchmark_union_is_none,benchmarks/benchmark_ranges.py::BenchmarkFiniteDatetimeRange::benchmark_union_is_none,4.86e-7,5.9e-8,4.75e-7,1.1e-8,90901,20
ubuntu-latest,2026-09-14T09:33:18.806557+00:00,dbafbcd3b0b4d7ef5fbcb0d7fd2f3e53616c0d6d,main,2026-09-14T09:32:34+00:00,2026-09-14T09:32:34+00:00,3.10.21,benchmark_union_is_not_none,benchmarks/benchmark_ranges.py::BenchmarkFiniteDatetimeRange::benchmark_union_is_not_none,8.507e-6,1.346e-6,8.336e-6,1.21e-7,64107,1
ubuntu-latest,2026-09-14T09:33:18.806557+00:00,dbafbcd3b0b4d7ef5fbcb0d7fd2f3e53616c0d6d,main,2026-09-14T09:32:34+00:00,2026-09-14T09:32:34+00:00,3.10.21,benchmark_sorting,benchmarks/benchmark_ranges.py::BenchmarkFiniteDatetimeRange::benchmark_sorting,0.18063262,0.004799013,0.182152257,0.00792245,6,1
