testbed,timestamp,commit_sha,commit_branch,commit_timestamp,commit_author_timestamp,python_version,benchmark_name,benchmark_fullname,benchmark_mean_s,benchmark_stddev_s,benchmark_median_s,benchmark_iqr_s,benchmark_rounds,benchmark_iterations
ubuntu-latest,2026-09-14T09:38:15.498377+00:00,1eefe4ffe3697372a227c99238780c3c72d2efeb,main,2026-09-14T09:37:30+00:00,2026-09-14T09:37:30+00:00,3.10.21,benchmark_any_overlapping,benchmarks/benchmark_ranges.py::benchmark_any_overlapping,0.001905114,0.000089463,0.001890522,0.000013655,454,1
ubuntu-latest,2026-09-14T09:38:15.498377+00:00,1eefe4ffe3697372a227c99238780c3c72d2efeb,main,2026-09-14T09:37:30+00:00,2026-09-14T09:37:30+00:00,3.10.21,benchmark_any_gaps,benchmarks/benchmark_ranges.py::benchmark_any_gaps,0.008006291,0.000060102,0.007996049,0.000063973,121,1
ubuntu-latest,2026-09-14T09:38:15.498377+00:00,1eefe4ffe3697372a227c99238780c3c72d2efeb,main,2026-09-14T09:37:30+00:00,2026-09-14T09:37:30+00:00,3.10.21,benchmark_intersection_is_none,benchmarks/benchmark_ranges.py::BenchmarkFiniteDatetimeRange::benchmark_intersection_is_none,3.78e-7,5.5e-8,3.71e-7,6e-9,104844,20
ubuntu-latest,2026-09-14T09:38:15.498377+00:00,1eefe4ffe3697372a227c99238780c3c72d2efeb,main,2026-09-14T09:37:30+00:00,2026-09-14T09:37:30+00:00,3.10.21,benchmark_intersection_is_not_none,benchmarks/benchmark_ranges.py::BenchmarkFiniteDatetimeRange::benchmark_intersection_is_not_none,8.267e-6,1.636e-6,8.015e-6,1.2e-7,40608,1
ubuntu-latest,2026-09-14T09:38:15.498377+00:00,1eefe4ffe3697372a227c99238780c3c72d2efeb,main,2026-09-14T09:37:30+00:00,2026-09-14T09:37:30+00:00,3.10.21,benchmark_union_is_none,benchmarks/benchmark_ranges.py::BenchmarkFiniteDatetimeRange::benchmark_union_is_none,5.04e-7,5.7e-8,4.97e-7,4e-9,91904,20
ubuntu-latest,2026-09-14T09:38:15.498377+00:00,1eefe4ffe3697372a227c99238780c3c72d2efeb,main,2026-09-14T09:37:30+00:00,2026-09-14T09:37:30+00:00,3.10.21,benchmark_union_is_not_none,benchmarks/benchmark_ranges.py::BenchmarkFiniteDatetimeRange::benchmark_union_is_not_none,8.533e-6,1.251e-6,8.386e-6,1.1e-7,63573,1
ubuntu-latest,2026-09-14T09:38:15.498377+00:00,1eefe4ffe3697372a227c99238780c3c72d2efeb,main,2026-09-14T09:37:30+00:00,2026-09-14T09:37:30+00:00,3.10.21,benchmark_sorting,benchmarks/benchmark_ranges.py::BenchmarkFiniteDatetimeRange::benchmark_sorting,0.204858404,0.004850848,0.206141914,0.003899905,5,1
