testbed,timestamp,commit_sha,commit_branch,commit_timestamp,commit_author_timestamp,python_version,benchmark_name,benchmark_fullname,benchmark_mean_s,benchmark_stddev_s,benchmark_median_s,benchmark_iqr_s,benchmark_rounds,benchmark_iterations
ubuntu-latest,2025-09-02T17:27:32.465628+00:00,70d3559bf541e9d817a2c0e8bb5b2c2e055d3bc5,main,2025-09-02T17:26:45+00:00,2025-09-02T17:26:45+00:00,3.9.23,benchmark_any_overlapping,benchmarks/benchmark_ranges.py::benchmark_any_overlapping,0.001992426,0.000022317,0.001988242,7.033e-6,468,1
ubuntu-latest,2025-09-02T17:27:32.465628+00:00,70d3559bf541e9d817a2c0e8bb5b2c2e055d3bc5,main,2025-09-02T17:26:45+00:00,2025-09-02T17:26:45+00:00,3.9.23,benchmark_any_gaps,benchmarks/benchmark_ranges.py::benchmark_any_gaps,0.007061168,0.000049892,0.007049856,0.000066808,139,1
ubuntu-latest,2025-09-02T17:27:32.465628+00:00,70d3559bf541e9d817a2c0e8bb5b2c2e055d3bc5,main,2025-09-02T17:26:45+00:00,2025-09-02T17:26:45+00:00,3.9.23,benchmark_intersection_is_none,benchmarks/benchmark_ranges.py::BenchmarkFiniteDatetimeRange::benchmark_intersection_is_none,5.79e-7,1.99e-7,5.71e-7,2e-8,91997,1
ubuntu-latest,2025-09-02T17:27:32.465628+00:00,70d3559bf541e9d817a2c0e8bb5b2c2e055d3bc5,main,2025-09-02T17:26:45+00:00,2025-09-02T17:26:45+00:00,3.9.23,benchmark_intersection_is_not_none,benchmarks/benchmark_ranges.py::BenchmarkFiniteDatetimeRange::benchmark_intersection_is_not_none,4.581e-6,6.64e-7,4.519e-6,7e-8,105508,1
ubuntu-latest,2025-09-02T17:27:32.465628+00:00,70d3559bf541e9d817a2c0e8bb5b2c2e055d3bc5,main,2025-09-02T17:26:45+00:00,2025-09-02T17:26:45+00:00,3.9.23,benchmark_union_is_none,benchmarks/benchmark_ranges.py::BenchmarkFiniteDatetimeRange::benchmark_union_is_none,4.06e-7,4.2e-8,4.02e-7,3e-9,116334,20
ubuntu-latest,2025-09-02T17:27:32.465628+00:00,70d3559bf541e9d817a2c0e8bb5b2c2e055d3bc5,main,2025-09-02T17:26:45+00:00,2025-09-02T17:26:45+00:00,3.9.23,benchmark_union_is_not_none,benchmarks/benchmark_ranges.py::BenchmarkFiniteDatetimeRange::benchmark_union_is_not_none,4.509e-6,7.23e-7,4.448e-6,5e-8,69706,1
ubuntu-latest,2025-09-02T17:27:32.465628+00:00,70d3559bf541e9d817a2c0e8bb5b2c2e055d3bc5,main,2025-09-02T17:26:45+00:00,2025-09-02T17:26:45+00:00,3.9.23,benchmark_sorting,benchmarks/benchmark_ranges.py::BenchmarkFiniteDatetimeRange::benchmark_sorting,0.241921449,0.003473139,0.240251357,0.005635846,5,1
