testbed,timestamp,commit_sha,commit_branch,commit_timestamp,commit_author_timestamp,python_version,benchmark_name,benchmark_fullname,benchmark_mean_s,benchmark_stddev_s,benchmark_median_s,benchmark_iqr_s,benchmark_rounds,benchmark_iterations
ubuntu-latest,2025-08-05T09:34:06.374349+00:00,2f84c0f3cd20d78433b4fc18bf0bf698815661d9,main,2025-08-05T09:32:41+00:00,2025-08-05T09:32:41+00:00,3.9.23,benchmark_any_overlapping,benchmarks/benchmark_ranges.py::benchmark_any_overlapping,0.002040317,0.000019445,0.002036442,0.00001031,461,1
ubuntu-latest,2025-08-05T09:34:06.374349+00:00,2f84c0f3cd20d78433b4fc18bf0bf698815661d9,main,2025-08-05T09:32:41+00:00,2025-08-05T09:32:41+00:00,3.9.23,benchmark_any_gaps,benchmarks/benchmark_ranges.py::benchmark_any_gaps,0.007089893,0.000038647,0.007088265,0.00002657,140,1
ubuntu-latest,2025-08-05T09:34:06.374349+00:00,2f84c0f3cd20d78433b4fc18bf0bf698815661d9,main,2025-08-05T09:32:41+00:00,2025-08-05T09:32:41+00:00,3.9.23,benchmark_intersection_is_none,benchmarks/benchmark_ranges.py::BenchmarkFiniteDatetimeRange::benchmark_intersection_is_none,4e-7,3.9e-8,3.96e-7,3e-9,116605,20
ubuntu-latest,2025-08-05T09:34:06.374349+00:00,2f84c0f3cd20d78433b4fc18bf0bf698815661d9,main,2025-08-05T09:32:41+00:00,2025-08-05T09:32:41+00:00,3.9.23,benchmark_intersection_is_not_none,benchmarks/benchmark_ranges.py::BenchmarkFiniteDatetimeRange::benchmark_intersection_is_not_none,4.538e-6,6.44e-7,4.479e-6,5.1e-8,104625,1
ubuntu-latest,2025-08-05T09:34:06.374349+00:00,2f84c0f3cd20d78433b4fc18bf0bf698815661d9,main,2025-08-05T09:32:41+00:00,2025-08-05T09:32:41+00:00,3.9.23,benchmark_union_is_none,benchmarks/benchmark_ranges.py::BenchmarkFiniteDatetimeRange::benchmark_union_is_none,4e-7,4.5e-8,3.94e-7,5e-9,114996,20
ubuntu-latest,2025-08-05T09:34:06.374349+00:00,2f84c0f3cd20d78433b4fc18bf0bf698815661d9,main,2025-08-05T09:32:41+00:00,2025-08-05T09:32:41+00:00,3.9.23,benchmark_union_is_not_none,benchmarks/benchmark_ranges.py::BenchmarkFiniteDatetimeRange::benchmark_union_is_not_none,4.549e-6,6.66e-7,4.498e-6,5.1e-8,109806,1
ubuntu-latest,2025-08-05T09:34:06.374349+00:00,2f84c0f3cd20d78433b4fc18bf0bf698815661d9,main,2025-08-05T09:32:41+00:00,2025-08-05T09:32:41+00:00,3.9.23,benchmark_sorting,benchmarks/benchmark_ranges.py::BenchmarkFiniteDatetimeRange::benchmark_sorting,0.22187216,0.003279822,0.222148524,0.003631584,5,1
