testbed,timestamp,commit_sha,commit_branch,commit_timestamp,commit_author_timestamp,python_version,benchmark_name,benchmark_fullname,benchmark_mean_s,benchmark_stddev_s,benchmark_median_s,benchmark_iqr_s,benchmark_rounds,benchmark_iterations
ubuntu-latest,2026-09-23T16:07:49.038078+00:00,12f587a5ad2b29e7d62b3ea3fb6b6bb6c40328a1,main,2026-09-23T16:06:58+00:00,2026-09-23T16:06:58+00:00,3.10.21,benchmark_any_overlapping,benchmarks/benchmark_ranges.py::benchmark_any_overlapping,0.001877528,0.000183263,0.001837398,0.000017859,447,1
ubuntu-latest,2026-09-23T16:07:49.038078+00:00,12f587a5ad2b29e7d62b3ea3fb6b6bb6c40328a1,main,2026-09-23T16:06:58+00:00,2026-09-23T16:06:58+00:00,3.10.21,benchmark_any_gaps,benchmarks/benchmark_ranges.py::benchmark_any_gaps,0.008121827,0.000324948,0.00805159,0.000057824,119,1
ubuntu-latest,2026-09-23T16:07:49.038078+00:00,12f587a5ad2b29e7d62b3ea3fb6b6bb6c40328a1,main,2026-09-23T16:06:58+00:00,2026-09-23T16:06:58+00:00,3.10.21,benchmark_intersection_is_none,benchmarks/benchmark_ranges.py::BenchmarkFiniteDatetimeRange::benchmark_intersection_is_none,4.76e-7,2.18e-7,4.61e-7,3e-8,186290,1
ubuntu-latest,2026-09-23T16:07:49.038078+00:00,12f587a5ad2b29e7d62b3ea3fb6b6bb6c40328a1,main,2026-09-23T16:06:58+00:00,2026-09-23T16:06:58+00:00,3.10.21,benchmark_intersection_is_not_none,benchmarks/benchmark_ranges.py::BenchmarkFiniteDatetimeRange::benchmark_intersection_is_not_none,8.849e-6,9.57e-7,8.733e-6,1.5e-7,55973,1
ubuntu-latest,2026-09-23T16:07:49.038078+00:00,12f587a5ad2b29e7d62b3ea3fb6b6bb6c40328a1,main,2026-09-23T16:06:58+00:00,2026-09-23T16:06:58+00:00,3.10.21,benchmark_union_is_none,benchmarks/benchmark_ranges.py::BenchmarkFiniteDatetimeRange::benchmark_union_is_none,7.27e-7,3.49e-7,7.11e-7,3e-8,157506,1
ubuntu-latest,2026-09-23T16:07:49.038078+00:00,12f587a5ad2b29e7d62b3ea3fb6b6bb6c40328a1,main,2026-09-23T16:06:58+00:00,2026-09-23T16:06:58+00:00,3.10.21,benchmark_union_is_not_none,benchmarks/benchmark_ranges.py::BenchmarkFiniteDatetimeRange::benchmark_union_is_not_none,9.004e-6,1.058e-6,8.883e-6,1.4e-7,61298,1
ubuntu-latest,2026-09-23T16:07:49.038078+00:00,12f587a5ad2b29e7d62b3ea3fb6b6bb6c40328a1,main,2026-09-23T16:06:58+00:00,2026-09-23T16:06:58+00:00,3.10.21,benchmark_sorting,benchmarks/benchmark_ranges.py::BenchmarkFiniteDatetimeRange::benchmark_sorting,0.224335991,0.014833613,0.22314163,0.01904106,5,1
